_id,uid,event_id,timestamp,start_timestamp,steps_timestamp,steps,total_steps
68afee0e31f2c75690135d4b,test004,445,1756359060,1756359060,1756359081,0.0,1620.0
68afee1131f2c75690139b8a,test004,445,1756359120,1756359120,1756359180,0.0,1620.0
68afee1131f2c75690139b8b,test004,445,1756359180,1756359180,1756359240,0.0,1620.0
68afee1131f2c75690139b8c,test004,445,1756359240,1756359240,1756359300,0.0,1620.0
68afee1131f2c75690139b8d,test004,445,1756359300,1756359300,1756359360,0.0,1620.0
68afee1131f2c75690139b8e,test004,445,1756359360,1756359360,1756359420,0.0,1620.0
68afee1131f2c75690139b8f,test004,445,1756359420,1756359420,1756359480,0.0,1620.0
68afee1131f2c75690139b90,test004,445,1756359480,1756359480,1756359540,0.0,1620.0
68afee1131f2c75690139b91,test004,445,1756359540,1756359540,1756359600,0.0,1620.0
68afee1131f2c75690139b92,test004,445,1756359600,1756359600,1756359660,0.0,1620.0
68afee1131f2c75690139b93,test004,445,1756359660,1756359660,1756359681,0.0,1620.0
68aff067de61aa481d254a07,test004,445,1756359720,1756359720,1756359780,0.0,1620.0
68aff067de61aa481d254a08,test004,445,1756359780,1756359780,1756359840,0.0,1620.0
68aff067de61aa481d254a09,test004,445,1756359840,1756359840,1756359900,0.0,1620.0
68aff067de61aa481d254a0a,test004,445,1756359900,1756359900,1756359960,0.0,1620.0
68aff067de61aa481d254a0b,test004,445,1756359960,1756359960,1756360020,0.0,1620.0
68aff067de61aa481d254a0c,test004,445,1756360020,1756360020,1756360080,0.0,1620.0
68aff067de61aa481d254a0d,test004,445,1756360080,1756360080,1756360140,0.0,1620.0
68aff067de61aa481d254a0e,test004,445,1756360140,1756360140,1756360200,0.0,1620.0
68aff067de61aa481d254a0f,test004,445,1756360200,1756360200,1756360260,0.0,1620.0
68aff067de61aa481d254a10,test004,445,1756360260,1756360260,1756360281,0.0,1620.0
68aff51a5928c2e13e96165b,test004,445,1756360320,1756360320,1756360380,0.0,1620.0
68aff51a5928c2e13e96165c,test004,445,1756360380,1756360380,1756360440,0.0,1620.0
68aff51a5928c2e13e96165d,test004,445,1756360440,1756360440,1756360500,0.0,1620.0
68aff51a5928c2e13e96165e,test004,445,1756360500,1756360500,1756360560,0.0,1620.0
68aff51a5928c2e13e96165f,test004,445,1756360560,1756360560,1756360620,0.0,1620.0
68aff51a5928c2e13e961660,test004,445,1756360620,1756360620,1756360680,0.0,1620.0
68aff51a5928c2e13e961661,test004,445,1756360680,1756360680,1756360740,0.0,1620.0
68aff51a5928c2e13e961662,test004,445,1756360740,1756360740,1756360800,0.0,1620.0
68aff51a5928c2e13e961663,test004,445,1756360800,1756360800,1756360860,0.0,1620.0
68aff5185928c2e13e95d81f,test004,445,1756360860,1756360860,1756360920,0.0,1620.0
68aff5185928c2e13e95d820,test004,445,1756360920,1756360920,1756360980,0.0,1620.0
68aff5185928c2e13e95d821,test004,445,1756360980,1756360980,1756361040,0.0,1620.0
68aff5185928c2e13e95d822,test004,445,1756361040,1756361040,1756361100,0.0,1620.0
68aff5185928c2e13e95d823,test004,445,1756361100,1756361100,1756361160,0.0,1620.0
68aff5185928c2e13e95d824,test004,445,1756361160,1756361160,1756361220,0.0,1620.0
68aff5185928c2e13e95d825,test004,445,1756361220,1756361220,1756361280,0.0,1620.0
68aff5185928c2e13e95d826,test004,445,1756361280,1756361280,1756361340,0.0,1620.0
68aff5185928c2e13e95d827,test004,445,1756361340,1756361340,1756361400,0.0,1620.0
68aff5185928c2e13e95d828,test004,445,1756361400,1756361400,1756361460,0.0,1620.0
68aff5185928c2e13e95d829,test004,445,1756361460,1756361460,1756361482,0.0,1620.0
68aff76e42b773bcadee6a4d,test004,445,1756361520,1756361520,1756361580,0.0,1620.0
68aff76e42b773bcadee6a4e,test004,445,1756361580,1756361580,1756361640,0.0,1620.0
68aff76e42b773bcadee6a4f,test004,445,1756361640,1756361640,1756361700,0.0,1620.0
68aff76e42b773bcadee6a50,test004,445,1756361700,1756361700,1756361760,0.0,1620.0
68aff76e42b773bcadee6a51,test004,445,1756361760,1756361760,1756361820,0.0,1620.0
68aff76e42b773bcadee6a52,test004,445,1756361820,1756361820,1756361880,0.0,1620.0
68aff76e42b773bcadee6a53,test004,445,1756361880,1756361880,1756361940,0.0,1620.0
68aff76e42b773bcadee6a54,test004,445,1756361940,1756361940,1756362000,0.0,1620.0
68aff76e42b773bcadee6a55,test004,445,1756362000,1756362000,1756362060,0.0,1620.0
68aff76e42b773bcadee6a56,test004,445,1756362060,1756362060,1756362083,0.0,1620.0
68affc1fe0eab137e500dd00,test004,445,1756362083,1756362083,1756362120,0.0,1620.0
68affc1fe0eab137e500dd01,test004,445,1756362120,1756362120,1756362180,0.0,1620.0
68affc1fe0eab137e500dd02,test004,445,1756362180,1756362180,1756362240,0.0,1620.0
68affc1fe0eab137e500dd03,test004,445,1756362240,1756362240,1756362300,0.0,1620.0
68affc1fe0eab137e500dd04,test004,445,1756362300,1756362300,1756362360,0.0,1620.0
68affc1fe0eab137e500dd05,test004,445,1756362360,1756362360,1756362420,0.0,1620.0
68affc1fe0eab137e500dd06,test004,445,1756362420,1756362420,1756362480,0.0,1620.0
68affc1fe0eab137e500dd07,test004,445,1756362480,1756362480,1756362540,0.0,1620.0
68affc1fe0eab137e500dd08,test004,445,1756362540,1756362540,1756362600,0.0,1620.0
68affc1fe0eab137e500dd09,test004,445,1756362600,1756362600,1756362660,0.0,1620.0
68affc1fe0eab137e500dd0a,test004,445,1756362660,1756362660,1756362683,21.0,1641.0
68affc22e0eab137e5011b23,test004,445,1756362683,1756362683,1756362720,0.0,1641.0
68affc22e0eab137e5011b24,test004,445,1756362720,1756362720,1756362780,13.0,1654.0
68affc22e0eab137e5011b25,test004,445,1756362780,1756362780,1756362840,23.0,1677.0
68affc22e0eab137e5011b26,test004,445,1756362840,1756362840,1756362900,0.0,1677.0
68affc22e0eab137e5011b27,test004,445,1756362900,1756362900,1756362960,0.0,1677.0
68affc22e0eab137e5011b28,test004,445,1756362960,1756362960,1756363020,0.0,1677.0
68affc22e0eab137e5011b29,test004,445,1756363020,1756363020,1756363080,47.0,1724.0
68affc22e0eab137e5011b2a,test004,445,1756363080,1756363080,1756363140,2.0,1726.0
68affc22e0eab137e5011b2b,test004,445,1756363140,1756363140,1756363200,0.0,1726.0
68affc22e0eab137e5011b2c,test004,445,1756363200,1756363200,1756363260,0.0,1726.0
68affc22e0eab137e5011b2d,test004,445,1756363260,1756363260,1756363282,0.0,1726.0
68affe75cf6361246e4c9a95,test004,445,1756363320,1756363320,1756363380,0.0,1726.0
68affe75cf6361246e4c9a96,test004,445,1756363380,1756363380,1756363440,0.0,1726.0
68affe75cf6361246e4c9a97,test004,445,1756363440,1756363440,1756363500,0.0,1726.0
68affe75cf6361246e4c9a98,test004,445,1756363500,1756363500,1756363560,0.0,1726.0
68affe75cf6361246e4c9a99,test004,445,1756363560,1756363560,1756363620,0.0,1726.0
68affe75cf6361246e4c9a9a,test004,445,1756363620,1756363620,1756363680,0.0,1726.0
68affe75cf6361246e4c9a9b,test004,445,1756363680,1756363680,1756363740,0.0,1726.0
68affe75cf6361246e4c9a9c,test004,445,1756363740,1756363740,1756363800,0.0,1726.0
68affe75cf6361246e4c9a9d,test004,445,1756363800,1756363800,1756363860,0.0,1726.0
68affe75cf6361246e4c9a9e,test004,445,1756363860,1756363860,1756363882,0.0,1726.0
68b003264140ad3b3bf5fe52,test004,445,1756363920,1756363920,1756363980,0.0,1726.0
68b003264140ad3b3bf5fe53,test004,445,1756363980,1756363980,1756364040,0.0,1726.0
68b003264140ad3b3bf5fe54,test004,445,1756364040,1756364040,1756364100,0.0,1726.0
68b003264140ad3b3bf5fe55,test004,445,1756364100,1756364100,1756364160,0.0,1726.0
68b003264140ad3b3bf5fe56,test004,445,1756364160,1756364160,1756364220,0.0,1726.0
68b003264140ad3b3bf5fe57,test004,445,1756364220,1756364220,1756364280,0.0,1726.0
68b003264140ad3b3bf5fe58,test004,445,1756364280,1756364280,1756364340,0.0,1726.0
68b003264140ad3b3bf5fe59,test004,445,1756364340,1756364340,1756364400,0.0,1726.0
68b003264140ad3b3bf5fe5a,test004,445,1756364400,1756364400,1756364460,0.0,1726.0
68b003264140ad3b3bf5fe5b,test004,445,1756364460,1756364460,1756364482,0.0,1726.0
68b003294140ad3b3bf63c8e,test004,445,1756364520,1756364520,1756364580,0.0,1726.0
68b003294140ad3b3bf63c8f,test004,445,1756364580,1756364580,1756364640,0.0,1726.0
68b003294140ad3b3bf63c90,test004,445,1756364640,1756364640,1756364700,0.0,1726.0
68b003294140ad3b3bf63c91,test004,445,1756364700,1756364700,1756364760,0.0,1726.0
68b003294140ad3b3bf63c92,test004,445,1756364760,1756364760,1756364820,0.0,1726.0
68b003294140ad3b3bf63c93,test004,445,1756364820,1756364820,1756364880,0.0,1726.0
68b003294140ad3b3bf63c94,test004,445,1756364880,1756364880,1756364940,0.0,1726.0
68b003294140ad3b3bf63c95,test004,445,1756364940,1756364940,1756365000,0.0,1726.0
68b003294140ad3b3bf63c96,test004,445,1756365000,1756365000,1756365060,0.0,1726.0
68b003294140ad3b3bf63c97,test004,445,1756365060,1756365060,1756365081,0.0,1726.0
68b0057c2e3aecdbd9ec1714,test004,445,1756365120,1756365120,1756365180,0.0,1726.0
68b0057c2e3aecdbd9ec1715,test004,445,1756365180,1756365180,1756365240,0.0,1726.0
68b0057c2e3aecdbd9ec1716,test004,445,1756365240,1756365240,1756365300,0.0,1726.0
68b0057c2e3aecdbd9ec1717,test004,445,1756365300,1756365300,1756365360,0.0,1726.0
68b0057c2e3aecdbd9ec1718,test004,445,1756365360,1756365360,1756365420,0.0,1726.0
68b0057c2e3aecdbd9ec1719,test004,445,1756365420,1756365420,1756365480,0.0,1726.0
68b0057c2e3aecdbd9ec171a,test004,445,1756365480,1756365480,1756365540,0.0,1726.0
68b0057c2e3aecdbd9ec171b,test004,445,1756365540,1756365540,1756365600,0.0,1726.0
68b0057c2e3aecdbd9ec171c,test004,445,1756365600,1756365600,1756365660,0.0,1726.0
68b0057c2e3aecdbd9ec171d,test004,445,1756365660,1756365660,1756365681,0.0,1726.0
68b00a31eb2caa210911de55,test004,445,1756365720,1756365720,1756365780,0.0,1726.0
68b00a31eb2caa210911de56,test004,445,1756365780,1756365780,1756365840,0.0,1726.0
68b00a31eb2caa210911de57,test004,445,1756365840,1756365840,1756365900,0.0,1726.0
68b00a31eb2caa210911de58,test004,445,1756365900,1756365900,1756365960,0.0,1726.0
68b00a31eb2caa210911de59,test004,445,1756365960,1756365960,1756366020,0.0,1726.0
68b00a31eb2caa210911de5a,test004,445,1756366020,1756366020,1756366080,0.0,1726.0
68b00a31eb2caa210911de5b,test004,445,1756366080,1756366080,1756366140,0.0,1726.0
68b00a31eb2caa210911de5c,test004,445,1756366140,1756366140,1756366200,0.0,1726.0
68b00a31eb2caa210911de5d,test004,445,1756366200,1756366200,1756366260,0.0,1726.0
68b00a2eeb2caa210911a08a,test004,445,1756366260,1756366260,1756366320,0.0,1726.0
68b00a2eeb2caa210911a08b,test004,445,1756366320,1756366320,1756366380,0.0,1726.0
68b00a2eeb2caa210911a08c,test004,445,1756366380,1756366380,1756366440,0.0,1726.0
68b00a2eeb2caa210911a08d,test004,445,1756366440,1756366440,1756366500,0.0,1726.0
68b00a2eeb2caa210911a08e,test004,445,1756366500,1756366500,1756366560,0.0,1726.0
68b00a2eeb2caa210911a08f,test004,445,1756366560,1756366560,1756366620,0.0,1726.0
68b00a2eeb2caa210911a090,test004,445,1756366620,1756366620,1756366680,0.0,1726.0
68b00a2eeb2caa210911a091,test004,445,1756366680,1756366680,1756366740,0.0,1726.0
68b00a2eeb2caa210911a092,test004,445,1756366740,1756366740,1756366800,0.0,1726.0
68b00a2eeb2caa210911a093,test004,445,1756366800,1756366800,1756366860,0.0,1726.0
68b00a2eeb2caa210911a094,test004,445,1756366860,1756366860,1756366881,0.0,1726.0
68b00c841b9320f345ff2721,test004,445,1756366920,1756366920,1756366980,0.0,1726.0
68b00c841b9320f345ff2722,test004,445,1756366980,1756366980,1756367040,0.0,1726.0
68b00c841b9320f345ff2723,test004,445,1756367040,1756367040,1756367100,0.0,1726.0
68b00c841b9320f345ff2724,test004,445,1756367100,1756367100,1756367160,0.0,1726.0
68b00c841b9320f345ff2725,test004,445,1756367160,1756367160,1756367220,0.0,1726.0
68b00c841b9320f345ff2726,test004,445,1756367220,1756367220,1756367280,0.0,1726.0
68b00c841b9320f345ff2727,test004,445,1756367280,1756367280,1756367340,0.0,1726.0
68b00c841b9320f345ff2728,test004,445,1756367340,1756367340,1756367400,0.0,1726.0
68b00c841b9320f345ff2729,test004,445,1756367400,1756367400,1756367460,0.0,1726.0
68b00c841b9320f345ff272a,test004,445,1756367460,1756367460,1756367481,0.0,1726.0
68b01136f71410eee461da94,test004,445,1756367520,1756367520,1756367580,0.0,1726.0
68b01136f71410eee461da95,test004,445,1756367580,1756367580,1756367640,0.0,1726.0
68b01136f71410eee461da96,test004,445,1756367640,1756367640,1756367700,0.0,1726.0
68b01136f71410eee461da97,test004,445,1756367700,1756367700,1756367760,0.0,1726.0
68b01136f71410eee461da98,test004,445,1756367760,1756367760,1756367820,0.0,1726.0
68b01136f71410eee461da99,test004,445,1756367820,1756367820,1756367880,0.0,1726.0
68b01136f71410eee461da9a,test004,445,1756367880,1756367880,1756367940,0.0,1726.0
68b01136f71410eee461da9b,test004,445,1756367940,1756367940,1756368000,0.0,1726.0
68b01136f71410eee461da9c,test004,445,1756368000,1756368000,1756368060,0.0,1726.0
68b01136f71410eee461da9d,test004,445,1756368060,1756368060,1756368081,0.0,1726.0
68b01139f71410eee4621859,test004,445,1756368120,1756368120,1756368180,0.0,1726.0
68b01139f71410eee462185a,test004,445,1756368180,1756368180,1756368240,0.0,1726.0
68b01139f71410eee462185b,test004,445,1756368240,1756368240,1756368300,0.0,1726.0
68b01139f71410eee462185c,test004,445,1756368300,1756368300,1756368360,0.0,1726.0
68b01139f71410eee462185d,test004,445,1756368360,1756368360,1756368420,0.0,1726.0
68b01139f71410eee462185e,test004,445,1756368420,1756368420,1756368480,0.0,1726.0
68b01139f71410eee462185f,test004,445,1756368480,1756368480,1756368540,0.0,1726.0
68b01139f71410eee4621860,test004,445,1756368540,1756368540,1756368600,0.0,1726.0
68b01139f71410eee4621861,test004,445,1756368600,1756368600,1756368660,0.0,1726.0
68b01139f71410eee4621862,test004,445,1756368660,1756368660,1756368682,0.0,1726.0
68b015e8b595f6f318c113f8,test004,445,1756368720,1756368720,1756368780,0.0,1726.0
68b015e8b595f6f318c113f9,test004,445,1756368780,1756368780,1756368840,0.0,1726.0
68b015e8b595f6f318c113fa,test004,445,1756368840,1756368840,1756368900,0.0,1726.0
68b015e8b595f6f318c113fb,test004,445,1756368900,1756368900,1756368960,0.0,1726.0
68b015e8b595f6f318c113fc,test004,445,1756368960,1756368960,1756369020,0.0,1726.0
68b015e8b595f6f318c113fd,test004,445,1756369020,1756369020,1756369080,0.0,1726.0
68b015e8b595f6f318c113fe,test004,445,1756369080,1756369080,1756369140,0.0,1726.0
68b015e8b595f6f318c113ff,test004,445,1756369140,1756369140,1756369200,0.0,1726.0
68b015e8b595f6f318c11400,test004,445,1756369200,1756369200,1756369260,0.0,1726.0
68b015e8b595f6f318c11401,test004,445,1756369260,1756369260,1756369282,0.0,1726.0
68b0183d9a5eb395c4c392ff,test004,445,1756369320,1756369320,1756369380,0.0,1726.0
68b0183d9a5eb395c4c39300,test004,445,1756369380,1756369380,1756369440,0.0,1726.0
68b0183d9a5eb395c4c39301,test004,445,1756369440,1756369440,1756369500,0.0,1726.0
68b0183d9a5eb395c4c39302,test004,445,1756369500,1756369500,1756369560,0.0,1726.0
68b0183d9a5eb395c4c39303,test004,445,1756369560,1756369560,1756369620,0.0,1726.0
68b0183d9a5eb395c4c39304,test004,445,1756369620,1756369620,1756369680,0.0,1726.0
68b0183d9a5eb395c4c39305,test004,445,1756369680,1756369680,1756369740,0.0,1726.0
68b0183d9a5eb395c4c39306,test004,445,1756369740,1756369740,1756369800,0.0,1726.0
68b0183d9a5eb395c4c39307,test004,445,1756369800,1756369800,1756369860,0.0,1726.0
68b0183d9a5eb395c4c39308,test004,445,1756369860,1756369860,1756369882,0.0,1726.0
68b0183f9a5eb395c4c3d0b5,test004,445,1756369920,1756369920,1756369980,0.0,1726.0
68b0183f9a5eb395c4c3d0b6,test004,445,1756369980,1756369980,1756370040,0.0,1726.0
68b0183f9a5eb395c4c3d0b7,test004,445,1756370040,1756370040,1756370100,0.0,1726.0
68b0183f9a5eb395c4c3d0b8,test004,445,1756370100,1756370100,1756370160,0.0,1726.0
68b0183f9a5eb395c4c3d0b9,test004,445,1756370160,1756370160,1756370220,0.0,1726.0
68b0183f9a5eb395c4c3d0ba,test004,445,1756370220,1756370220,1756370280,0.0,1726.0
68b0183f9a5eb395c4c3d0bb,test004,445,1756370280,1756370280,1756370340,0.0,1726.0
68b0183f9a5eb395c4c3d0bc,test004,445,1756370340,1756370340,1756370400,0.0,1726.0
68b0183f9a5eb395c4c3d0bd,test004,445,1756370400,1756370400,1756370460,0.0,1726.0
68b0183f9a5eb395c4c3d0be,test004,445,1756370460,1756370460,1756370482,0.0,1726.0
68b01cf12a8ae69f12146ecf,test004,445,1756370520,1756370520,1756370580,0.0,1726.0
68b01cf12a8ae69f12146ed0,test004,445,1756370580,1756370580,1756370640,0.0,1726.0
68b01cf12a8ae69f12146ed1,test004,445,1756370640,1756370640,1756370700,9.0,1735.0
68b01cf12a8ae69f12146ed2,test004,445,1756370700,1756370700,1756370760,0.0,1735.0
68b01cf12a8ae69f12146ed3,test004,445,1756370760,1756370760,1756370820,0.0,1735.0
68b01cf12a8ae69f12146ed4,test004,445,1756370820,1756370820,1756370880,0.0,1735.0
68b01cf12a8ae69f12146ed5,test004,445,1756370880,1756370880,1756370940,0.0,1735.0
68b01cf12a8ae69f12146ed6,test004,445,1756370940,1756370940,1756371000,0.0,1735.0
68b01cf12a8ae69f12146ed7,test004,445,1756371000,1756371000,1756371060,0.0,1735.0
68b01cf12a8ae69f12146ed8,test004,445,1756371060,1756371060,1756371082,0.0,1735.0
68b01cf32a8ae69f1214ac9b,test004,445,1756371120,1756371120,1756371180,0.0,1735.0
68b01cf32a8ae69f1214ac9c,test004,445,1756371180,1756371180,1756371240,0.0,1735.0
68b01cf32a8ae69f1214ac9d,test004,445,1756371240,1756371240,1756371300,0.0,1735.0
68b01cf32a8ae69f1214ac9e,test004,445,1756371300,1756371300,1756371360,0.0,1735.0
68b01cf32a8ae69f1214ac9f,test004,445,1756371360,1756371360,1756371420,0.0,1735.0
68b01cf32a8ae69f1214aca0,test004,445,1756371420,1756371420,1756371480,0.0,1735.0
68b01cf32a8ae69f1214aca1,test004,445,1756371480,1756371480,1756371540,0.0,1735.0
68b01cf32a8ae69f1214aca2,test004,445,1756371540,1756371540,1756371600,0.0,1735.0
68b01cf32a8ae69f1214aca3,test004,445,1756371600,1756371600,1756371660,0.0,1735.0
68b01cf32a8ae69f1214aca4,test004,445,1756371660,1756371660,1756371682,0.0,1735.0
68b0219de447d3aab3a36f5b,test004,445,1756371720,1756371720,1756371780,0.0,1735.0
68b0219de447d3aab3a36f5c,test004,445,1756371780,1756371780,1756371840,0.0,1735.0
68b0219de447d3aab3a36f5d,test004,445,1756371840,1756371840,1756371900,0.0,1735.0
